Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor15,bom,61672,61.7524,0.080405
Sensor15,bom,62.8865,62.9675,0.0810372
Sensor15,bom,64.1003,64.1807,0.0804607
Sensor15,bom,65.3121,65.3927,0.0806273
Sensor15,bom,66.5287,66.6092,0.0804646
Sensor15,bom,67.7424,67.8228,0.0804472
Sensor15,bom,68.9589,69.0387,0.0798361
Sensor15,bom,70.1682,70.2488,0.0805916
Sensor15,bom,71.3773,71.4586,0.0813543
Sensor15,bom,72.5877,72.6686,0.0808467
Sensor15,bom,73.8027,73.8834,0.0806569
Sensor15,bom,75.0151,75.0954,0.0803086
Sensor15,bom,76.2258,76.3062,0.0804541
Sensor15,bom,77.4381,77.5187,0.0805506
Sensor15,bom,78.6473,78.7271,0.0798349
Sensor15,bom,79.8661,79.9464,0.0803093
Sensor15,bom,81.0793,81.1589,0.0796255
Sensor15,bom,82.2974,82.3773,0.0798822
Sensor15,bom,83.5141,83.5937,0.0795992
Sensor15,bom,84.7269,84.8074,0.0804619
Sensor15,bom,85.9383,86.0179,0.079644
Sensor15,bom,87149,87.23,0.0809884
Sensor15,bom,88.3597,88.4399,0.0802292
Sensor15,bom,89.5736,89.6542,0.0806015
Sensor15,bom,90.7893,90.87,0.0807122
Sensor15,bom,91.9977,92.0778,0.0801113
Sensor15,bom,93.2094,93289,0.0796034
Sensor15,bom,94.4208,94.5014,0.0806675
Sensor15,bom,95.6388,95.7186,0.0798688
Sensor15,bom,96.8529,96.9336,0.080706
Sensor15,bom,98.0631,98.1439,0.0807589
Sensor15,bom,99.2801,99.3596,0.0794167
Sensor15,bom,100495,100575,0.0798409
Sensor15,bom,101.71,101791,0.080654
Sensor15,bom,102926,103007,0.0804168
Sensor15,bom,104143,104223,0.0802824
Sensor15,bom,105355,105436,0.080895
Sensor15,bom,106.57,106651,0.0808023
Sensor15,bom,107786,107866,0.0804774
Sensor15,bom,108995,109075,0.080444
Sensor15,bom,110209,110289,0.0797839
Sensor15,bom,111417,111498,0.0808044
Sensor15,bom,112626,112707,0.0805197
Sensor15,bom,113841,113921,0.0796857
Sensor15,bom,115051,115132,0.0805645
Sensor15,bom,116263,116343,0.0802857
Sensor15,bom,117479,117559,0.0795607
Sensor15,bom,118.69,118771,0.0809882
Sensor15,bom,119902,119983,0.0812159
Sensor15,bom,121.12,121201,0.0807605
Sensor15,bom,122331,122411,0.0801344
Sensor15,bom,123543,123623,0.0795372
Sensor15,bom,124756,124836,0.0793065
Sensor15,bom,125966,126046,0.0804279
Sensor15,bom,127178,127259,0.0806994
Sensor15,bom,128.39,128471,0.0810692
Sensor15,bom,129601,129682,0.0802309
Sensor15,bom,130813,130895,0.0813021
Sensor15,bom,132028,132109,0.0809902
Sensor15,bom,133244,133324,0.0807849
Sensor15,bom,134459,134539,0.0797034
Sensor15,bom,135671,135751,0.0801258
Sensor15,bom,136887,136967,0.0802835
Sensor15,bom,138099,138179,0.0803365
Sensor15,bom,139314,139393,0.0793305
Sensor15,bom,140526,140607,0.0806512
Sensor15,bom,141737,141817,0.0807069
Sensor15,bom,142953,143033,0.0794221
Sensor15,bom,144165,144246,0.0805483
Sensor15,bom,145381,145461,0.0796255
Sensor15,bom,146592,146672,0.0802641
Sensor15,bom,147808,147888,0.0799008
Sensor15,bom,149.02,149101,0.0806863
Sensor15,bom,150235,150316,0.0807681
Sensor15,bom,151446,151527,0.0807376
Sensor15,bom,152662,152742,0.0793422
Sensor15,bom,153875,153956,0.0804358
Sensor15,bom,155088,155169,0.0806378
Sensor15,bom,156.3,156.38,0.0796875
Sensor15,bom,157.51,157.59,0.080329
Sensor15,bom,158.72,158.8,0.0805405
Sensor15,bom,159935,160016,0.0808741
Sensor15,bom,161.15,161231,0.0806276
Sensor15,bom,162363,162444,0.0807677
Sensor15,bom,163572,163653,0.0807989
Sensor15,bom,164786,164867,0.080637
Sensor15,bom,166001,166082,0.0805677
Sensor15,bom,167218,167297,0.0795778
Sensor15,bom,168436,168517,0.0804393
Sensor15,bom,169652,169733,0.0809287
Sensor15,bom,170864,170945,0.0806362
Sensor15,bom,172077,172158,0.0808738
Sensor15,bom,173.29,173371,0.080865
Sensor15,bom,174504,174585,0.0810272
Sensor15,bom,175721,175.8,0.0797471
Sensor15,bom,176934,177014,0.0803431
Sensor15,bom,178151,178231,0.0800262
Sensor15,bom,179366,179446,0.0796945
Sensor15,bom,180.58,180661,0.0810467
Sensor15,bom,181797,181877,0.079525
Sensor15,bom,183012,183093,0.0807157
Sensor15,bom,184227,184307,0.0804377
Sensor15,bom,185.44,185.52,0.0798214
Sensor15,bom,186653,186734,0.0804688
Sensor15,bom,187866,187947,0.0810695
Sensor15,bom,189079,189159,0.0797121
Sensor15,bom,190288,190369,0.0807069
Sensor15,bom,191499,191.58,0.0803727
Sensor15,bom,192718,192799,0.0807533
Sensor15,bom,193933,194013,0.0796026
Sensor15,bom,195147,195228,0.0813941
Sensor15,bom,196363,196444,0.0809342
Sensor15,bom,197575,197656,0.0802114
Sensor15,bom,198789,198869,0.0805903
Sensor15,bom,200002,200082,0.0805547
Sensor15,bom,201217,201299,0.0817643
Sensor15,bom,202429,202509,0.0806766
Sensor15,bom,203641,203722,0.0809761
Sensor15,bom,204853,204933,0.0798736
Sensor15,bom,206065,206145,0.0804144
Sensor15,bom,207281,207362,0.0804528
Sensor15,bom,208495,208577,0.0812684
Sensor15,bom,209709,209.79,0.0810369
Sensor15,bom,210921,211002,0.0811005
Sensor15,bom,212135,212216,0.080367
Sensor15,bom,213352,213433,0.0808092
Sensor15,bom,214.57,214649,0.0793769
Sensor15,bom,215784,215865,0.0805406
Sensor15,bom,216995,217076,0.080714
Sensor15,bom,218.21,218291,0.0807147
Sensor15,bom,219418,219499,0.0809478
Sensor15,bom,220633,220713,0.0800338
Sensor15,bom,221842,221922,0.0806372
Sensor15,bom,223053,223133,0.0797182
Sensor15,bom,224263,224343,0.0797853
Sensor15,bom,225476,225557,0.0806617
Sensor15,bom,226.69,226.77,0.0799671
Sensor15,bom,227902,227982,0.0795988
Sensor15,bom,229114,229194,0.080152
Sensor15,bom,230331,230.41,0.0797176
Sensor15,bom,231541,231622,0.0806688
Sensor15,bom,232755,232835,0.080179
Sensor15,bom,233964,234045,0.0807661
Sensor15,bom,235173,235253,0.0809276
Sensor15,bom,236382,236463,0.0808053
Sensor15,bom,237594,237675,0.0807723
Sensor15,bom,238809,238889,0.0801548
Sensor15,bom,240019,240099,0.0807757
Sensor15,bom,241229,241.31,0.0810911
Sensor15,bom,242443,242523,0.0801294
Sensor15,bom,243662,243742,0.0797317
Sensor15,bom,244878,244959,0.0811813
Sensor15,bom,246091,246172,0.0807465
Sensor15,bom,247.31,247389,0.0793595
Sensor15,bom,248524,248604,0.0800495
Sensor15,bom,249734,249815,0.0808548
Sensor15,bom,250947,251027,0.0806902
Sensor15,bom,252162,252243,0.0807038
Sensor15,bom,253375,253455,0.0805683
Sensor15,bom,254592,254671,0.0797109
Sensor15,bom,255804,255885,0.0804695
Sensor15,bom,257.02,257101,0.0809787
Sensor15,bom,258235,258314,0.079358
Sensor15,bom,259449,259529,0.0802346
Sensor15,bom,260662,260742,0.0802866
Sensor15,bom,261879,261.96,0.0812409
Sensor15,bom,263092,263173,0.0806423
Sensor15,bom,264302,264382,0.0802791
Sensor15,bom,265514,265595,0.0808955
Sensor15,bom,266727,266808,0.0807568
Sensor15,bom,267.94,268.02,0.0803975
Sensor15,bom,269.15,269231,0.0806844
Sensor15,bom,270368,270448,0.0802066
Sensor15,bom,271583,271663,0.0803505
Sensor15,bom,272797,272878,0.080238
Sensor15,bom,274.01,274091,0.0808637
Sensor15,bom,275224,275304,0.0808523
Sensor15,bom,276435,276515,0.0801985
Sensor15,bom,277648,277727,0.0792973
Sensor15,bom,278861,278941,0.0797768
Sensor15,bom,280078,280158,0.0807928
Sensor15,bom,281291,281372,0.0809328
Sensor15,bom,282504,282585,0.0809803
Sensor15,bom,283721,283801,0.0808911
Sensor15,bom,284934,285015,0.0813487
Sensor15,bom,286145,286225,0.0800923
Sensor15,bom,287359,287439,0.0798448
Sensor15,bom,288571,288652,0.0811482
Sensor15,bom,289795,289875,0.0800376
Sensor15,bom,291013,291093,0.0800771
Sensor15,bom,292227,292307,0.0797408
Sensor15,bom,293442,293522,0.0798562
Sensor15,bom,294653,294734,0.0811088
Sensor15,bom,295865,295945,0.080293
Sensor15,bom,297075,297156,0.0807221
Sensor15,bom,298291,298371,0.0795592
Sensor15,bom,299502,299581,0.0794388
Sensor15,bom,300715,300795,0.0804527
Sensor15,bom,301.93,302011,0.0807015
Sensor15,bom,303144,303225,0.0808558
Sensor15,bom,304356,304437,0.0808899
Sensor15,bom,305.57,305651,0.0810398
Sensor15,bom,306782,306863,0.0808302
Sensor15,bom,307995,308075,0.0804241
Sensor15,bom,309211,309291,0.0796674
Sensor15,bom,310426,310506,0.0799867
Sensor15,bom,311636,311717,0.0804775
Sensor15,bom,312.85,312931,0.0812922
Sensor15,bom,314067,314147,0.0799773
Sensor15,bom,315279,315359,0.0804899
Sensor15,bom,316489,316.57,0.0804245
Sensor15,bom,317.7,317781,0.080936
Sensor15,bom,318912,318993,0.0808801
Sensor15,bom,320122,320202,0.0807176
Sensor15,bom,321337,321417,0.0795876
Sensor15,bom,322548,322629,0.0808762
Sensor15,bom,323764,323845,0.0809786
Sensor15,bom,324981,325061,0.0802818
Sensor16,bom,17945,18.0059,0.0609051
Sensor16,bom,19044,19.1123,0.0683129
Sensor16,bom,20.2153,20.2884,0.0731451
Sensor16,bom,21.4242,21498,0.0738255
Sensor16,bom,22.6399,22.7146,0.0747192
Sensor16,bom,23.8506,23.9251,0.0745556
Sensor16,bom,25.0613,25136,0.0747252
Sensor16,bom,26.2764,26.3511,0.0746239
Sensor16,bom,27.4857,27.5607,0.0749151
Sensor16,bom,28.6961,28.7693,0.0732365
Sensor16,bom,29.9083,29.9818,0.07342
Sensor16,bom,31.1207,31.1949,0.0742529
Sensor16,bom,32334,32408,0.073985
Sensor16,bom,33.5501,33.6249,0.0747916
Sensor16,bom,34.7643,34.8392,0.0748689
Sensor16,bom,35.9773,36051,0.0737017
Sensor16,bom,37.1892,37263,0.0738374
Sensor16,bom,38.4057,38.4793,0.0736086
Sensor16,bom,39.6182,39.6919,0.0736733
Sensor16,bom,40.8327,40.9075,0.0747986
Sensor16,bom,42.0457,42.1195,0.0737826
Sensor16,bom,43.2595,43.3333,0.0737958
Sensor16,bom,44.4715,44.5453,0.0737904
Sensor16,bom,45.6848,45.7588,0.0739573
Sensor16,bom,46.8961,46.9708,0.0746912
Sensor16,bom,48.1105,48184,0.0734938
Sensor16,bom,49.3231,49397,0.0738578
Sensor16,bom,50534,50.6088,0.0747464
Sensor16,bom,51.7471,51.8217,0.074569
Sensor16,bom,52.9549,53.0284,0.073514
Sensor16,bom,54.1645,54238,0.0735518
Sensor16,bom,55.3737,55.4473,0.0735515
Sensor16,bom,56.5853,56659,0.0736812
Sensor16,bom,57.7999,57.8731,0.073192
Sensor16,bom,59.0131,59.0869,0.0738193
Sensor16,bom,60.2256,60.3004,0.0748273
Sensor16,bom,61.4344,61508,0.0736915
Sensor16,bom,62.6486,62.7228,0.0742301
Sensor16,bom,63.8617,63.9354,0.0737386
Sensor16,bom,65.0741,65.1477,0.0736002
Sensor16,bom,66.2887,66.3629,0.0741609
Sensor16,bom,67.5019,67.5765,0.0746612
Sensor16,bom,68.7181,68.7919,0.0738866
Sensor16,bom,69929,70.0035,0.0744709
Sensor16,bom,71.1384,71.2129,0.0744666
Sensor16,bom,72.3504,72.4242,0.0738157
Sensor16,bom,73.5633,73.6386,0.0753271
Sensor16,bom,74776,74.8507,0.0747227
Sensor16,bom,75.9864,76.0608,0.0743904
Sensor16,bom,77.2015,77.2752,0.0737029
Sensor16,bom,78.41,78.4835,0.0734476
Sensor16,bom,79.6248,79.6991,0.0742453
Sensor16,bom,80.8393,80.9135,0.0742188
Sensor16,bom,82.0552,82.1295,0.0742901
Sensor16,bom,83274,83.3479,0.0738815
Sensor16,bom,84.4877,84562,0.0743395
Sensor16,bom,85702,85.7758,0.0738225
Sensor16,bom,86.9108,86.9845,0.0736795
Sensor16,bom,88.1211,88195,0.0739137
Sensor16,bom,89334,89.4089,0.0749115
Sensor16,bom,90.5517,90.6255,0.0738186
Sensor16,bom,91.7599,91.8334,0.0734802
Sensor16,bom,92.9721,93046,0.0739413
Sensor16,bom,94182,94.2572,0.0752873
Sensor16,bom,95.3987,95473,0.0743273
Sensor16,bom,96.6135,96.6881,0.0746452
Sensor16,bom,97.8243,97.8987,0.0743792
Sensor16,bom,99.0387,99.1134,0.0746767
Sensor16,bom,100255,100329,0.0741401
Sensor16,bom,101471,101546,0.0748818
Sensor16,bom,102686,102761,0.0747915
Sensor16,bom,103902,103978,0.0757088
Sensor16,bom,105116,105191,0.0747004
Sensor16,bom,106332,106406,0.0740349
Sensor16,bom,107546,107621,0.0745282
Sensor16,bom,108757,108831,0.0731933
Sensor16,bom,109969,110043,0.0734762
Sensor16,bom,111.18,111253,0.0737355
Sensor16,bom,112389,112463,0.0737912
Sensor16,bom,113.6,113675,0.0746817
Sensor16,bom,114814,114887,0.0737792
Sensor16,bom,116024,116098,0.0742115
Sensor16,bom,117238,117313,0.0752413
Sensor16,bom,118452,118526,0.0735201
Sensor16,bom,119664,119738,0.0739421
Sensor16,bom,120879,120954,0.0751675
Sensor16,bom,122094,122167,0.073555
Sensor16,bom,123303,123377,0.0737992
Sensor16,bom,124516,124.59,0.0737034
Sensor16,bom,125728,125802,0.0743543
Sensor16,bom,126938,127013,0.0742678
Sensor16,bom,128151,128226,0.0747215
Sensor16,bom,129362,129436,0.0745923
Sensor16,bom,130575,130649,0.0741914
Sensor16,bom,131.79,131863,0.073591
Sensor16,bom,133006,133.08,0.0736315
Sensor16,bom,134218,134293,0.0749417
Sensor16,bom,135431,135505,0.0736049
Sensor16,bom,136649,136723,0.0742283
Sensor16,bom,137859,137934,0.0746647
Sensor16,bom,139072,139148,0.0756157
Sensor16,bom,140288,140361,0.0733705
Sensor16,bom,141498,141572,0.0743994
Sensor16,bom,142712,142787,0.0745472
Sensor16,bom,143926,144001,0.0746609
Sensor16,bom,145139,145214,0.0749117
Sensor16,bom,146354,146428,0.0743431
Sensor16,bom,147568,147641,0.0737725
Sensor16,bom,148782,148856,0.0738192
Sensor16,bom,149995,150.07,0.0748919
Sensor16,bom,151208,151282,0.0742688
Sensor16,bom,152422,152497,0.0749095
Sensor16,bom,153636,153711,0.0746418
Sensor16,bom,154.85,154923,0.0732143
Sensor16,bom,156061,156134,0.0737404
Sensor16,bom,157271,157346,0.0741905
Sensor16,bom,158484,158557,0.0739167
Sensor16,bom,159696,159771,0.0749321
Sensor16,bom,160.91,160985,0.075144
Sensor16,bom,162124,162197,0.0734214
Sensor16,bom,163336,163409,0.0731163
Sensor16,bom,164547,164621,0.0739218
Sensor16,bom,165762,165837,0.0744949
Sensor16,bom,166976,167051,0.0740199
Sensor16,bom,168196,168271,0.0748308
Sensor16,bom,169413,169488,0.074812
Sensor16,bom,170627,170701,0.0739016
Sensor16,bom,171839,171913,0.0738776
Sensor16,bom,173053,173126,0.0732733
Sensor16,bom,174267,174.34,0.0736366
Sensor16,bom,175.48,175554,0.0747786
Sensor16,bom,176694,176768,0.0741989
Sensor16,bom,177911,177985,0.0745141
Sensor16,bom,179125,179.2,0.0747292
Sensor16,bom,180342,180416,0.0738679
Sensor16,bom,181557,181632,0.0747034
Sensor16,bom,182771,182847,0.0752984
Sensor16,bom,183987,184061,0.0738688
Sensor16,bom,185202,185277,0.0745873
Sensor16,bom,186414,186489,0.0741159
Sensor16,bom,187628,187702,0.0737596
Sensor16,bom,188839,188913,0.0738633
Sensor16,bom,190049,190123,0.0744051
Sensor16,bom,191.26,191335,0.074321
Sensor16,bom,192479,192553,0.0741543
Sensor16,bom,193692,193765,0.0736414
Sensor16,bom,194908,194983,0.0749591
Sensor16,bom,196123,196198,0.0747508
Sensor16,bom,197337,197412,0.0747663
Sensor16,bom,198.55,198624,0.0739276
Sensor16,bom,199762,199837,0.074749
Sensor16,bom,200975,201049,0.0742944
Sensor16,bom,202191,202265,0.0736201
Sensor16,bom,203401,203477,0.0754316
Sensor16,bom,204615,204689,0.0744758
Sensor16,bom,205826,205.9,0.0737675
Sensor16,bom,207042,207116,0.0738681
Sensor16,bom,208257,208331,0.0745234
Sensor16,bom,209.47,209545,0.0746227
Sensor16,bom,210683,210757,0.0738856
Sensor16,bom,211898,211971,0.0733916
Sensor16,bom,213112,213188,0.0756208
Sensor16,bom,214.33,214404,0.0740179
Sensor16,bom,215546,215621,0.0747944
Sensor16,bom,216756,216.83,0.0737149
Sensor16,bom,217971,218045,0.0734588
Sensor16,bom,219181,219255,0.073693
Sensor16,bom,220395,220469,0.0745191
Sensor16,bom,221604,221677,0.0734644
Sensor16,bom,222812,222887,0.0747054
Sensor16,bom,224026,224.1,0.0739045
Sensor16,bom,225237,225311,0.0738487
Sensor16,bom,226451,226525,0.0734999
Sensor16,bom,227664,227737,0.073391
Sensor16,bom,228875,228949,0.0742717
Sensor16,bom,230.09,230164,0.0743376
Sensor16,bom,231303,231377,0.0737635
Sensor16,bom,232517,232591,0.0746232
Sensor16,bom,233727,233801,0.0735601
Sensor16,bom,234936,235009,0.0734343
Sensor16,bom,236144,236218,0.0737755
Sensor16,bom,237356,237.43,0.0737692
Sensor16,bom,238572,238645,0.0734253
Sensor16,bom,239781,239854,0.073786
Sensor16,bom,240992,241066,0.0736345
Sensor16,bom,242205,242279,0.0737035
Sensor16,bom,243421,243495,0.0739424
Sensor16,bom,244638,244714,0.0750158
Sensor16,bom,245854,245928,0.0738004
Sensor16,bom,247069,247143,0.0741575
Sensor16,bom,248285,248.36,0.074698
Sensor16,bom,249496,249569,0.0734128
Sensor16,bom,250709,250783,0.0735622
Sensor16,bom,251923,251997,0.0742552
Sensor16,bom,253136,253.21,0.0740304
Sensor16,bom,254351,254426,0.0744059
Sensor16,bom,255565,255639,0.0736738
Sensor16,bom,256782,256856,0.0737391
Sensor16,bom,257995,258069,0.0738186
Sensor16,bom,259.21,259285,0.075144
Sensor16,bom,260423,260497,0.0736239
Sensor16,bom,261639,261713,0.0737615
Sensor16,bom,262854,262927,0.0734591
Sensor16,bom,264063,264137,0.0738302
Sensor16,bom,265276,265351,0.074109
Sensor16,bom,266489,266563,0.0735164
Sensor16,bom,267702,267776,0.0741495
Sensor16,bom,268913,268987,0.0737802
Sensor16,bom,270128,270204,0.0754475
Sensor16,bom,271345,271419,0.0736962
Sensor16,bom,272.56,272633,0.0736813
Sensor16,bom,273771,273845,0.0742156
Sensor16,bom,274984,275059,0.0747065
Sensor16,bom,276196,276271,0.0744732
Sensor16,bom,277408,277481,0.0732678
Sensor16,bom,278.62,278695,0.0749815
Sensor16,bom,279838,279912,0.0744032
Sensor16,bom,281052,281126,0.0741212
Sensor16,bom,282264,282339,0.074865
Sensor16,bom,283481,283555,0.0738441
Sensor16,bom,284695,284769,0.0734619
Sensor16,bom,285906,285.98,0.0746729
Sensor16,bom,287119,287193,0.0745658
Sensor16,bom,288332,288407,0.0744176
Sensor16,bom,289553,289629,0.0756242
Sensor16,bom,290771,290845,0.0741649
Sensor16,bom,291988,292062,0.0736836
Sensor16,bom,293203,293277,0.073614
Sensor16,bom,294414,294488,0.0739314
Sensor16,bom,295625,295.7,0.0741557
Sensor16,bom,296837,296911,0.0737028
Sensor16,bom,298052,298125,0.073721
Sensor16,bom,299261,299335,0.0738071
Sensor16,bom,300475,300.55,0.0744936
Sensor16,bom,301692,301766,0.0737514
Sensor16,bom,302906,302.98,0.0738049
Sensor16,bom,304117,304192,0.0746369
Sensor16,bom,305332,305406,0.074455
Sensor16,bom,306544,306618,0.0738642
Sensor16,bom,307756,307.83,0.0738341
Sensor16,bom,308971,309045,0.073943
Sensor16,bom,310185,310259,0.074797
Sensor16,bom,311398,311472,0.0736461
Sensor16,bom,312611,312685,0.074936
Sensor16,bom,313828,313901,0.0734461
Sensor16,bom,315039,315113,0.0739942
Sensor16,bom,316251,316326,0.074596
Sensor16,bom,317463,317537,0.0738022
Sensor16,bom,318674,318748,0.0736604
Sensor16,bom,319883,319957,0.0739168
Sensor16,bom,321096,321.17,0.0745906
Sensor16,bom,322.31,322383,0.073491
Sensor16,bom,323526,323.6,0.0735483
Sensor16,bom,324743,324817,0.0737082
Sensor16,bom,325959,326034,0.074212
Sensor17,bom,18.9343,18.9967,0.0624093
Sensor17,bom,20.1004,20.1682,0.067834
Sensor17,bom,21.3093,21.3774,0.0680696
Sensor17,bom,22.5234,22.5931,0.0696993
Sensor17,bom,23.7348,23.8033,0.0684407
Sensor17,bom,24.9455,25.0139,0.068449
Sensor17,bom,26.1611,26.2297,0.0686055
Sensor17,bom,27.3699,27439,0.0691033
Sensor17,bom,28.5796,28.6489,0.0693105
Sensor17,bom,29.7913,29.8613,0.0699434
Sensor17,bom,31004,31.0737,0.0697531
Sensor17,bom,32.2175,32.2869,0.0694499
Sensor17,bom,33.4328,33.5026,0.0698197
Sensor17,bom,34.6472,34.7173,0.0701452
Sensor17,bom,35.8617,35.9305,0.0688273
Sensor17,bom,37.0733,37142,0.0687157
Sensor17,bom,38.2885,38.3586,0.0701621
Sensor17,bom,39.5018,39.5713,0.0695573
Sensor17,bom,40.7157,40.7855,0.0697988
Sensor17,bom,41.9288,41.9986,0.0697669
Sensor17,bom,43.1435,43.2125,0.0690198
Sensor17,bom,44.3556,44.4247,0.0690375
Sensor17,bom,45.5674,45637,0.0696242
Sensor17,bom,46.7789,46.8489,0.069993
Sensor17,bom,47.9944,48.0638,0.0693148
Sensor17,bom,49.2069,49.2763,0.0693787
Sensor17,bom,50418,50.4872,0.0691961
Sensor17,bom,51.6315,51.7,0.0685052
Sensor17,bom,52.8387,52.9078,0.0691459
Sensor17,bom,54.0494,54.1177,0.0683246
Sensor17,bom,55.2583,55327,0.0686569
Sensor17,bom,56.4697,56.5385,0.0688255
Sensor17,bom,57.6841,57.7534,0.0692352
Sensor17,bom,58.8973,58.9662,0.0688511
Sensor17,bom,60.1107,60.1791,0.0684592
Sensor17,bom,61319,61.3874,0.0684069
Sensor17,bom,62.5323,62.6018,0.0695233
Sensor17,bom,63.7461,63815,0.0688277
Sensor17,bom,64.9576,65.0271,0.069518
Sensor17,bom,66.1713,66241,0.069634
Sensor17,bom,67.3855,67.4551,0.0696106
Sensor17,bom,68.6021,68.6711,0.0689732
Sensor17,bom,69.8131,69.8818,0.0686827
Sensor17,bom,71.0234,71.0917,0.068234
Sensor17,bom,72235,72.3036,0.0685877
Sensor17,bom,73.4473,73.5159,0.0686242
Sensor17,bom,74.66,74.7287,0.0686914
Sensor17,bom,75.8713,75.9395,0.0682501
Sensor17,bom,77085,77.1545,0.0695674
Sensor17,bom,78.2943,78.3631,0.0687615
Sensor17,bom,79.5077,79.5773,0.069667
Sensor17,bom,80.7238,80.7918,0.0680351
Sensor17,bom,81.9381,82.0078,0.0697088
Sensor17,bom,83.1579,83227,0.0690635
Sensor17,bom,84.3714,84.4405,0.0690672
Sensor17,bom,85.5862,85.6552,0.0689821
Sensor17,bom,86.7954,86.8638,0.0684201
Sensor17,bom,88.0053,88074,0.0686701
Sensor17,bom,89.2176,89.2868,0.0691678
Sensor17,bom,90.4342,90.5039,0.0697038
Sensor17,bom,91.6451,91.7132,0.0680682
Sensor17,bom,92.8557,92.9251,0.0694021
Sensor17,bom,94.0663,94.1352,0.0689
Sensor17,bom,95.2831,95.3515,0.0684192
Sensor17,bom,96.4974,96.5669,0.0694327
Sensor17,bom,97.7088,97.7777,0.0689271
Sensor17,bom,98.9222,98.9912,0.0689865
Sensor17,bom,100138,100208,0.0697861
Sensor17,bom,101353,101423,0.0699963
Sensor17,bom,102569,102639,0.0699635
Sensor17,bom,103785,103855,0.0695283
Sensor17,bom,105,105069,0.0695312
Sensor17,bom,106216,106285,0.0696658
Sensor17,bom,107429,107499,0.0701398
Sensor17,bom,108641,108.71,0.069799
Sensor17,bom,109853,109923,0.0697591
Sensor17,bom,111064,111133,0.0684515
Sensor17,bom,112273,112342,0.0690946
Sensor17,bom,113484,113553,0.0692695
Sensor17,bom,114698,114767,0.068528
Sensor17,bom,115908,115977,0.0687386
Sensor17,bom,117122,117191,0.0693547
Sensor17,bom,118336,118405,0.0686351
Sensor17,bom,119548,119617,0.0686421
Sensor17,bom,120762,120832,0.0699034
Sensor17,bom,121978,122047,0.0687149
Sensor17,bom,123186,123255,0.0690979
Sensor17,bom,124.4,124469,0.0686989
Sensor17,bom,125611,125681,0.069717
Sensor17,bom,126822,126892,0.0694609
Sensor17,bom,128034,128104,0.0696089
Sensor17,bom,129246,129315,0.0684915
Sensor17,bom,130.46,130528,0.0685283
Sensor17,bom,131674,131743,0.0688097
Sensor17,bom,132.89,132959,0.0697701
Sensor17,bom,134102,134171,0.0694213
Sensor17,bom,135315,135384,0.0691357
Sensor17,bom,136532,136601,0.0690982
Sensor17,bom,137743,137812,0.0687149
Sensor17,bom,138957,139025,0.0686006
Sensor17,bom,140171,140241,0.069611
Sensor17,bom,141382,141451,0.0685791
Sensor17,bom,142596,142665,0.0695411
Sensor17,bom,143811,143879,0.0686246
Sensor17,bom,145022,145091,0.0690222
Sensor17,bom,146238,146307,0.0685407
Sensor17,bom,147451,147521,0.0695255
Sensor17,bom,148666,148735,0.0690787
Sensor17,bom,149877,149947,0.0696071
Sensor17,bom,151091,151161,0.0695424
Sensor17,bom,152305,152375,0.0694595
Sensor17,bom,153519,153588,0.0694504
Sensor17,bom,154733,154803,0.0698451
Sensor17,bom,155945,156014,0.0683228
Sensor17,bom,157156,157225,0.0687669
Sensor17,bom,158367,158436,0.0690791
Sensor17,bom,159579,159649,0.0697181
Sensor17,bom,160794,160862,0.0683631
Sensor17,bom,162007,162077,0.0695414
Sensor17,bom,163219,163289,0.0695154
Sensor17,bom,164432,164.5,0.0685597
Sensor17,bom,165646,165715,0.0692608
Sensor17,bom,166.86,166929,0.0697492
Sensor17,bom,168.08,168149,0.0693907
Sensor17,bom,169297,169366,0.0684678
Sensor17,bom,170511,170.58,0.0690732
Sensor17,bom,171723,171792,0.0690712
Sensor17,bom,172937,173006,0.0689635
Sensor17,bom,174.15,174219,0.0691115
Sensor17,bom,175363,175432,0.0691289
Sensor17,bom,176578,176647,0.0694794
Sensor17,bom,177793,177863,0.069824
Sensor17,bom,179007,179077,0.0694702
Sensor17,bom,180226,180295,0.0690499
Sensor17,bom,181.44,181.51,0.0699028
Sensor17,bom,182655,182724,0.0685198
Sensor17,bom,183871,183.94,0.0689403
Sensor17,bom,185086,185155,0.0692021
Sensor17,bom,186298,186367,0.0696067
Sensor17,bom,187511,187581,0.0696051
Sensor17,bom,188722,188792,0.0695115
Sensor17,bom,189934,190002,0.0681611
Sensor17,bom,191145,191213,0.0681454
Sensor17,bom,192362,192431,0.0697603
Sensor17,bom,193576,193645,0.0692445
Sensor17,bom,194791,194861,0.0696823
Sensor17,bom,196007,196077,0.0691786
Sensor17,bom,197221,197289,0.0680039
Sensor17,bom,198434,198503,0.0692917
Sensor17,bom,199647,199715,0.0688087
Sensor17,bom,200859,200928,0.069182
Sensor17,bom,202075,202144,0.0696375
Sensor17,bom,203286,203354,0.0686563
Sensor17,bom,204498,204568,0.0692342
Sensor17,bom,205.71,205779,0.069709
Sensor17,bom,206925,206995,0.0697453
Sensor17,bom,208.14,208209,0.0696496
Sensor17,bom,209354,209423,0.0692276
Sensor17,bom,210568,210636,0.0687023
Sensor17,bom,211781,211851,0.0699253
Sensor17,bom,212996,213065,0.0696586
Sensor17,bom,214213,214282,0.0690704
